Bem Pat;Seq;Conta;Descrição Conta;Narrativa;Data Inv.;Plaqueta;Localização;Un Neg;Plano CCusto;Centro Custo;MARCA;MODELO;Licença Uso;Especificação Técnica
11670;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA BAIXA, GIRATORIA, COR PRETA.;30/11/2016;11670;NI;0;TORT2007;1160;;;;
11671;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA BAIXA, GIRATORIA, COR PRETA.;30/11/2016;11671;NI;0;TORT2007;1160;;;;
7967;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA BRACO FIXO, BASE GIRATORIA PRETA;30/11/2016;7967;NI;0;TORT2007;2140;;;;
7968;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA BRACO FIXO, BASE GIRATORIA PRETA;30/11/2016;7968;NI;0;TORT2007;2140;;;;
7969;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA BRACO FIXO, BASE GIRATORIA PRETA;30/11/2016;7969;NI;0;TORT2007;2140;;;;
7970;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA BRACO FIXO, BASE GIRATORIA PRETA;30/11/2016;7970;NI;0;TORT2007;2140;;;;
12961;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA COMUM.;30/11/2016;12961;NI;0;TORT2007;3111;;;;
12962;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA COMUM.;30/11/2016;12962;NI;0;TORT2007;3111;;;;
12963;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA COMUM.;30/11/2016;12963;NI;0;TORT2007;3111;;;;
12964;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA COMUM.;30/11/2016;12964;NI;0;TORT2007;3111;;;;
12965;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA COMUM.;30/11/2016;12965;NI;0;TORT2007;3111;;;;
12966;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA COMUM.;30/11/2016;12966;NI;0;TORT2007;3111;;;;
12967;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA COMUM.;30/11/2016;12967;NI;0;TORT2007;3111;;;;
12968;0;132010904;MOVEIS E UTENSILIOS - COML.;CADEIRA COMUM.;30/11/2016;12968;NI;0;TORT2007;3111;;;;
7414;1;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA HEITOR MONACO;30/11/2016;7414;NI;0;TORT2007;1160;;;;
7415;1;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA HEITOR MONACO;30/11/2016;7415;NI;0;TORT2007;1160;;;;
7416;1;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA HEITOR MONACO;30/11/2016;7416;NI;0;TORT2007;1160;;;;
7417;1;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA HEITOR MONACO;30/11/2016;7417;NI;0;TORT2007;1160;;;;
11676;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA MEDIA, BRACO FIXO, GIRATORIA.;30/11/2016;11676;NI;0;TORT2007;1160;;;;
11677;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA MEDIA, BRACO FIXO, GIRATORIA.;30/11/2016;11677;NI;0;TORT2007;1160;;;;
12863;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA PLUS COM ENCOSTO ALTO COM APOIO;30/11/2016;12863;NI;0;TORT2007;7440;;;;
12864;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA PLUS COM ENCOSTO BAIXO SEM APOIO;30/11/2016;12864;NI;0;TORT2007;7440;;;;
12865;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA PLUS COM ENCOSTO BAIXO SEM APOIO;30/11/2016;12865;NI;0;TORT2007;7440;;;;
12866;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA PLUS COM ENCOSTO BAIXO SEM APOIO;30/11/2016;12866;NI;0;TORT2007;7440;;;;
12867;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA PLUS COM ENCOSTO BAIXO SEM APOIO;30/11/2016;12867;NI;0;TORT2007;7440;;;;
12868;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA PLUS COM ENCOSTO BAIXO SEM APOIO;30/11/2016;12868;NI;0;TORT2007;7440;;;;
12869;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA PLUS COM ENCOSTO BAIXO SEM APOIO;30/11/2016;12869;NI;0;TORT2007;7440;;;;
12870;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA PLUS COM ENCOSTO BAIXO SEM APOIO;30/11/2016;12870;NI;0;TORT2007;7440;;;;
12871;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA PLUS COM ENCOSTO BAIXO SEM APOIO;30/11/2016;12871;NI;0;TORT2007;7440;;;;
12872;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA PLUS DO TIPO CAIXA SEM RODIZIO;30/11/2016;12872;NI;0;TORT2007;7440;;;;
12873;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA PLUS DO TIPO CAIXA SEM RODIZIO;30/11/2016;12873;NI;0;TORT2007;7440;;;;
12874;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA PLUS DO TIPO CAIXA SEM RODIZIO;30/11/2016;12874;NI;0;TORT2007;7440;;;;
12875;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA PLUS DO TIPO CAIXA SEM RODIZIO;30/11/2016;12875;NI;0;TORT2007;7440;;;;
12876;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA PLUS DO TIPO CAIXA SEM RODIZIO;30/11/2016;12876;NI;0;TORT2007;7440;;;;
12877;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA PLUS DO TIPO CAIXA SEM RODIZIO;30/11/2016;12877;NI;0;TORT2007;7440;;;;
9631;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA SERIE FOCUS COM ESPALDAR BAIXO.;30/11/2016;9631;NI;0;TORT2007;1160;;;;
9632;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA SERIE FOCUS COM ESPALDAR BAIXO.;30/11/2016;9632;NI;0;TORT2007;1160;;;;
9633;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA SERIE FOCUS COM ESPALDAR BAIXO.;30/11/2016;9633;NI;0;TORT2007;1160;;;;
9634;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA SERIE FOCUS COM ESPALDAR BAIXO.;30/11/2016;9634;NI;0;TORT2007;1160;;;;
9635;0;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA SERIE FOCUS COM ESPALDAR BAIXO.;30/11/2016;9635;NI;0;TORT2007;1160;;;;
64820;1;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA SIMPLES;30/11/2016;64820;NI;0;TORT2007;1160;;;;
64821;1;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA SIMPLES;30/11/2016;64821;NI;0;TORT2007;1160;;;;
64822;1;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA SIMPLES;30/11/2016;64822;NI;0;TORT2007;1160;;;;
64823;1;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA SIMPLES;30/11/2016;64823;NI;0;TORT2007;1160;;;;
64824;1;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA SIMPLES;30/11/2016;64824;NI;0;TORT2007;1160;;;;
64825;1;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA SIMPLES;30/11/2016;64825;NI;0;TORT2007;1160;;;;
64828;1;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA SIMPLES;30/11/2016;64828;NI;0;TORT2007;1160;;;;
413003;6;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA TECNO FOCUS BASE GIRATORIA PRETA;30/11/2016;23280;ALMOXARIFADO;0;TORT2007;1163;BELLIERE;CALIPSO;;
413003;7;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA TECNO FOCUS BASE GIRATORIA PRETA;30/11/2016;23280;ALMOXARIFADO;0;TORT2007;1163;BELLIERE;CALIPSO;;
413003;8;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA TECNO FOCUS BASE GIRATORIA PRETA;30/11/2016;23280;ALMOXARIFADO;0;TORT2007;1163;BELLIERE;CALIPSO;;
413003;9;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA TECNO FOCUS BASE GIRATORIA PRETA;30/11/2016;23280;ALMOXARIFADO;0;TORT2007;1163;BELLIERE;CALIPSO;;
413003;10;132010902;MOVEIS E UTENSILIOS - PROD;CADEIRA TECNO FOCUS BASE GIRATORIA PRETA;30/11/2016;23280;ALMOXARIFADO;0;TORT2007;1163;BELLIERE;CALIPSO;;
706658;0;135010802;MAQUINAS E ACESSORIOS - PROD.;MASCARA AUTONOMA BD-2100 CILINDRO FIBRA;30/11/2016;706658;NI;0;TORT2007;7430;;;;
706659;0;135010802;MAQUINAS E ACESSORIOS - PROD.;MASCARA AUTONOMA BD-2100 CILINDRO FIBRA;30/11/2016;706659;NI;0;TORT2007;7430;;;;
706660;0;135010802;MAQUINAS E ACESSORIOS - PROD.;MASCARA AUTONOMA BD-2100 CILINDRO FIBRA;30/11/2016;706660;NI;0;TORT2007;7430;;;;
706661;0;135010802;MAQUINAS E ACESSORIOS - PROD.;MASCARA AUTONOMA BD-2100 CILINDRO FIBRA;30/11/2016;706661;NI;0;TORT2007;7430;;;;
413001;185;135010402;EQUIPAMENTOS - PROD;HORAS TECNICAS E DESPESAS NECESSARIAS PA;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
7916;1;132010904;MOVEIS E UTENSILIOS - COML.;MAO DE OBRA PARA INSTALACAO DE PABX;30/11/2016;22651;DATA CENTER;0;TORT2007;1120;INTELBRAS;IMPACTA 220;;
706906;0;132010902;MOVEIS E UTENSILIOS - PROD;SERVIÇO DE INSTALAÇÃO  10 JANELAS;30/11/2016;706906;NI;0;TORT2007;7400;;;;
706907;0;132010902;MOVEIS E UTENSILIOS - PROD;SERVICO DE INSTALAÇÃO DE LUMINARIAS COM;30/11/2016;706907;NI;0;TORT2007;7430;;;;
15687;1;135010402;EQUIPAMENTOS - PROD;SERVICO DE INSTALACAO DO CONTROLADOR COM;30/11/2016;15687;NI;0;TORT2007;7430;;;;
102626;1;135010402;EQUIPAMENTOS - PROD;SERVICO DE TRANSPORTE;30/11/2016;102626;NI;0;TORT2007;7430;;;;
102627;1;135010402;EQUIPAMENTOS - PROD;SERVICO DE TRANSPORTE;30/11/2016;102627;NI;0;TORT2007;7430;;;;
102628;1;135010402;EQUIPAMENTOS - PROD;SERVICO DE TRANSPORTE;30/11/2016;102628;NI;0;TORT2007;7430;;;;
102625;1;135010402;EQUIPAMENTOS - PROD;SERVICO DE TRANSPORTE;30/11/2016;102625;NI;0;TORT2007;7430;;;;
413001;166;135010402;EQUIPAMENTOS - PROD;SERVICOS DE FRETE PARA TRANSPORTE DE;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;165;135010402;EQUIPAMENTOS - PROD;SERVICOS DE FRETE PARA TRANSPORTE DE;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
703993;1;135010402;EQUIPAMENTOS - PROD;SERVICOS DE MONTAGEM DE BOMBAS.;30/11/2016;109350;UTILIDADES;0;TORT2007;7400;;;BO02106A06;
703994;1;135010402;EQUIPAMENTOS - PROD;SERVICOS DE MONTAGEM DE BOMBAS.;30/11/2016;109351;UTILIDADES;0;TORT2007;7400;;;BO02106A07;
703995;1;135010402;EQUIPAMENTOS - PROD;SERVICOS DE MONTAGEM DE BOMBAS.;30/11/2016;109057;POLIVITAMINI;0;TORT2007;7422;;;BO31119B;
413001;154;135010402;EQUIPAMENTOS - PROD;SERVICOS DE MONTAGEM DE EQUIPAMENTOS.;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;155;135010402;EQUIPAMENTOS - PROD;SERVICOS DE MONTAGEM DE EQUIPAMENTOS.;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;180;135010402;EQUIPAMENTOS - PROD;SERVICOS DE MONTAGEM E START-UP DO SISTE;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;124;135010402;EQUIPAMENTOS - PROD;SERVICOS LIBERACAO TECNICA ENSACADEIRA;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;125;135010402;EQUIPAMENTOS - PROD;SERVICOS LIBERACAO TECNICA ENSACADEIRA;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;126;135010402;EQUIPAMENTOS - PROD;SERVICOS LIBERACAO TECNICA ENSACADEIRA;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;127;135010402;EQUIPAMENTOS - PROD;SERVICOS LIBERACAO TECNICA ENSACADEIRA;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;128;135010402;EQUIPAMENTOS - PROD;SERVICOS LIBERACAO TECNICA ENSACADEIRA;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;129;135010402;EQUIPAMENTOS - PROD;SERVICOS LIBERACAO TECNICA ENSACADEIRA;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;130;135010402;EQUIPAMENTOS - PROD;SERVICOS LIBERACAO TECNICA ENSACADEIRA;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;131;135010402;EQUIPAMENTOS - PROD;SERVICOS LIBERACAO TECNICA ENSACADEIRA;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;132;135010402;EQUIPAMENTOS - PROD;SERVICOS LIBERACAO TECNICA ENSACADEIRA;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;133;135010402;EQUIPAMENTOS - PROD;SERVICOS LIBERACAO TECNICA ENSACADEIRA;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;134;135010402;EQUIPAMENTOS - PROD;SERVICOS LIBERACAO TECNICA ENSACADEIRA;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;135;135010402;EQUIPAMENTOS - PROD;SERVICOS LIBERACAO TECNICA ENSACADEIRA;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
412151;364;132010501;EQUIPAMENTOS C.P.D. - ADM;SERVIDOR DE IMPRESSAO HP JETDIRECT 170X;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;365;132010501;EQUIPAMENTOS C.P.D. - ADM;SERVIDOR DE IMPRESSAO HP JETDIRECT 170X;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;366;132010501;EQUIPAMENTOS C.P.D. - ADM;SERVIDOR DE IMPRESSAO HP JETDIRECT 170X;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
8654;1;132010501;EQUIPAMENTOS C.P.D. - ADM;SERVIDOR DELL PowerEdge 1950 XEON 4MB;30/11/2016;8654;NI;0;TORT2007;1120;;;;
412151;188;132010502;EQUIPAMENTOS C.P.D. - PROD;SERVIDOR DELL POWEREDGE 840 INTEL XEON;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;321;132010501;EQUIPAMENTOS C.P.D. - ADM;SERVIDOR DELL POWEREDGE 840 PROCES.INTEL;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
13961;0;132010501;EQUIPAMENTOS C.P.D. - ADM;ACCESS POINT 802.11A, 11G AP, INT RADIOS;30/11/2016;13961;NI;0;TORT2007;1120;;;;
9138;0;132010502;EQUIPAMENTOS C.P.D. - PROD;ACCESS POINT WIRELESS-G 54MBPS 10/100 4P;30/11/2016;9138;NI;0;TORT2007;1160;;;;
13013;0;132010904;MOVEIS E UTENSILIOS - COML.;AMPLIFICADOR DE SOM OP.1600S ONEAL;30/11/2016;13013;NI;0;TORT2007;3111;;;;
7658;0;132010902;MOVEIS E UTENSILIOS - PROD;APARELHO DE FAX  MODELO KX-FT901LA;30/11/2016;7658;NI;0;TORT2007;1160;;;;
8636;0;132010904;MOVEIS E UTENSILIOS - COML.;APARELHO DE FAX MARCA PANASONIC;30/11/2016;8636;NI;0;TORT2007;2140;;;;
15933;0;132010902;MOVEIS E UTENSILIOS - PROD;ARMARIO C/ 6 PORTAS E 6 GAVETAS EM MDF T;30/11/2016;15933;NI;0;TORT2007;7430;;;;
11853;0;132010904;MOVEIS E UTENSILIOS - COML.;ARMARIO COLMEIA PARA ESCRITORIO COM 44;30/11/2016;11853;NI;0;TORT2007;2140;;;;
16405;0;132010902;MOVEIS E UTENSILIOS - PROD;ARMARIO DE ACO PROFISSIONAL COLETOR DE R;30/11/2016;16405;NI;0;TORT2007;7400;;;;
13766;0;132010902;MOVEIS E UTENSILIOS - PROD;ARMARIO DE PRIMEIROS SOCORRO, MEDIDAS;30/11/2016;13766;NI;0;TORT2007;1160;;;;
16907;0;132010902;MOVEIS E UTENSILIOS - PROD;ASPIRADOR DE PÓ MODELO: AB 216B;30/11/2016;16907;NI;0;TORT2007;7422;;;;
103398;0;132010902;MOVEIS E UTENSILIOS - PROD;BEBEDOURO INDUSTRIAL, MOD-70 C/ 03 TORNE;30/11/2016;103398;NI;0;TORT2007;1162;;;;
101453;0;135010802;MAQUINAS E ACESSORIOS - PROD.;BIGORNA METALSUL BN-116 20KGS.;30/11/2016;101453;NI;0;TORT2007;7430;;;;
101450;0;135010402;EQUIPAMENTOS - PROD;BOMBA DANCOR-22660004  2.1 TSR-19-1,5CV;30/11/2016;101450;NI;0;TORT2007;7400;;;;
101554;0;135010402;EQUIPAMENTOS - PROD;BOMBA MANUAL C/ TUBOS;30/11/2016;101554;NI;0;TORT2007;7400;;;;
102633;0;135010402;EQUIPAMENTOS - PROD;BOMBA MANUAL PNEUM 50.1 GRAXA BREMEN;30/11/2016;102633;NI;0;TORT2007;7430;;;;
706341;0;135010402;EQUIPAMENTOS - PROD;BOMBA SUBMERSIVEL ABS ROB 300 POT 1,0 CV;30/11/2016;706341;NI;0;TORT2007;7400;;;;
101422;0;135012302;MAQS.EQUIPS.INC. LEI 11051/04-PR;BULK BUSTER H100 COM MOEGA;30/11/2016;101422;NI;0;TORT2007;7425;;;;
102781;0;135010402;EQUIPAMENTOS - PROD;BURETA 50ML DIGITAL (TITRETTE) C/ VALVUL;30/11/2016;102781;NI;0;TORT2007;7440;;;;
14522;0;132010904;MOVEIS E UTENSILIOS - COML.;CAMERA DIGITAL SAMSUNG PRATA.;30/11/2016;14522;NI;0;TORT2007;2140;;;;
14527;0;132010904;MOVEIS E UTENSILIOS - COML.;CAMERA DIGITAL SAMSUNG PRATA.;30/11/2016;14527;NI;0;TORT2007;2140;;;;
12878;0;132010901;MOVEIS E UTENSILIOS - ADM;CAMERA DIGITAL SONY CIBERSHOT DSC-W110;30/11/2016;12878;NI;0;TORT2007;1110;;;;
13546;0;132010902;MOVEIS E UTENSILIOS - PROD;CAMERA DIGITAL SONY CIBERSHOT W210;30/11/2016;13546;NI;0;TORT2007;1160;;;;
10928;0;132010901;MOVEIS E UTENSILIOS - ADM;CAMERA DIGITAL SONY CYBERSHOT;30/11/2016;10928;NI;0;TORT2007;1120;;;;
13547;0;132010904;MOVEIS E UTENSILIOS - COML.;CAMERA DIGITAL SONY CYBERSHOT W210;30/11/2016;13547;NI;0;TORT2007;2140;;;;
13743;0;132010904;MOVEIS E UTENSILIOS - COML.;CAMERA DIGITAL SONY DSC W320.;30/11/2016;13743;NI;0;TORT2007;3111;;;;
15582;0;132010902;MOVEIS E UTENSILIOS - PROD;CAMERA SONY DSC-W610 PRETA C/ 14.1MP;30/11/2016;15582;NI;0;TORT2007;7430;;;;
103787;0;135010804;MAQUINAS E ACESSORIOS - COML.;CARRINHO DE LOGISTICA COM DOIS ROLETES;30/11/2016;103787;NI;0;TORT2007;3111;;;;
103788;0;135010804;MAQUINAS E ACESSORIOS - COML.;CARRINHO DE LOGISTICA COM DOIS ROLETES;30/11/2016;103788;NI;0;TORT2007;3111;;;;
103789;0;135010804;MAQUINAS E ACESSORIOS - COML.;CARRINHO DE LOGISTICA COM DOIS ROLETES;30/11/2016;103789;NI;0;TORT2007;3111;;;;
103790;0;135010804;MAQUINAS E ACESSORIOS - COML.;CARRINHO DE LOGISTICA COM DOIS ROLETES;30/11/2016;103790;NI;0;TORT2007;3111;;;;
103791;0;135010804;MAQUINAS E ACESSORIOS - COML.;CARRINHO DE LOGISTICA COM DOIS ROLETES;30/11/2016;103791;NI;0;TORT2007;3111;;;;
103792;0;135010804;MAQUINAS E ACESSORIOS - COML.;CARRINHO DE LOGISTICA COM DOIS ROLETES;30/11/2016;103792;NI;0;TORT2007;3111;;;;
16709;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRINHO PARA PNEUS NO TAMANHO DE 1300 X;30/11/2016;16709;NI;0;TORT2007;7400;;;;
16710;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRINHO PARA PNEUS NO TAMANHO DE 1300 X;30/11/2016;16710;NI;0;TORT2007;7400;;;;
16711;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRINHO PARA PNEUS NO TAMANHO DE 1300 X;30/11/2016;16711;NI;0;TORT2007;7400;;;;
16712;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRINHO PARA PNEUS NO TAMANHO DE 1300 X;30/11/2016;16712;NI;0;TORT2007;7400;;;;
16713;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRINHO PARA PNEUS NO TAMANHO DE 1300 X;30/11/2016;16713;NI;0;TORT2007;7400;;;;
16714;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRINHO PARA PNEUS NO TAMANHO DE 1300 X;30/11/2016;16714;NI;0;TORT2007;7400;;;;
16715;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRINHO PARA PNEUS NO TAMANHO DE 1300 X;30/11/2016;16715;NI;0;TORT2007;7400;;;;
16716;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRINHO PARA PNEUS NO TAMANHO DE 1300 X;30/11/2016;16716;NI;0;TORT2007;7400;;;;
16717;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRINHO PARA PNEUS NO TAMANHO DE 1300 X;30/11/2016;16717;NI;0;TORT2007;7400;;;;
16718;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRINHO PARA PNEUS NO TAMANHO DE 1300 X;30/11/2016;16718;NI;0;TORT2007;7400;;;;
16719;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRINHO PARA PNEUS NO TAMANHO DE 1300 X;30/11/2016;16719;NI;0;TORT2007;7400;;;;
16720;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRINHO PARA PNEUS NO TAMANHO DE 1300 X;30/11/2016;16720;NI;0;TORT2007;7400;;;;
16721;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRINHO PARA PNEUS NO TAMANHO DE 1300 X;30/11/2016;16721;NI;0;TORT2007;7400;;;;
13573;0;132010902;MOVEIS E UTENSILIOS - PROD;CARRO FUNCIONAL PARA TRANSPORTE DE DESC;30/11/2016;13573;NI;0;TORT2007;1160;;;;
101443;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRO PARA TRANSPORTE DE CILINDRO DE OXI;30/11/2016;101443;NI;0;TORT2007;7430;;;;
101997;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CARRO TRANSBLOCO COM RODAS PNEUMATICAS;30/11/2016;101997;NI;0;TORT2007;7400;;;;
102681;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CILINDRO 4 GASES 34 LITROS PARA BW;30/11/2016;102681;NI;0;TORT2007;1166;;;;
704968;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CILINDRO DE ACETILENO;30/11/2016;704968;NI;0;TORT2007;7400;;;;
704967;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CILINDRO DE OXIGENIO INDUSTRIAL;30/11/2016;704967;NI;0;TORT2007;7400;;;;
704005;0;135010402;EQUIPAMENTOS - PROD;CILINDRO EM ACO ALTA PRESSAO SEM COSTURA;30/11/2016;704005;NI;0;TORT2007;7400;;;;
704006;0;135010402;EQUIPAMENTOS - PROD;CILINDRO EM ACO ALTA PRESSAO SEM COSTURA;30/11/2016;704006;NI;0;TORT2007;7400;;;;
704007;0;135010402;EQUIPAMENTOS - PROD;CILINDRO EM ACO BAIXA PRESSAO COM COSTUR;30/11/2016;704007;NI;0;TORT2007;7400;;;;
13679;0;132010902;MOVEIS E UTENSILIOS - PROD;CLAVICULARIO PARA AMBIENTES INTERNO COM;30/11/2016;13679;NI;0;TORT2007;7400;;;;
102754;0;135010402;EQUIPAMENTOS - PROD;CODIFICADORA;30/11/2016;102754;NI;0;TORT2007;7425;;;;
102770;0;135010402;EQUIPAMENTOS - PROD;CODIFICADORA DOMINO CASECODER COM ACESSO;30/11/2016;102770;NI;0;TORT2007;7430;;;;
17073;0;132010902;MOVEIS E UTENSILIOS - PROD;COFRE QE 5541 - 60 (A) X 47 (L) X 49 (P);30/11/2016;17073;NI;0;TORT2007;7400;;;;
12942;0;132010902;MOVEIS E UTENSILIOS - PROD;CONJUNTO DE ESTOFADO (SOFA) COM 3 LUGARE;30/11/2016;12942;NI;0;TORT2007;1160;;;;
8144;0;132010501;EQUIPAMENTOS C.P.D. - ADM;CONVERSOR DE MIDIA PLANET 10/100 BASE TX;30/11/2016;8144;NI;0;TORT2007;1120;;;;
103722;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CORTINA DE AR 1.50MT. SPRINGER;30/11/2016;103722;NI;0;TORT2007;7400;;;;
103723;0;135010802;MAQUINAS E ACESSORIOS - PROD.;CORTINA DE AR 1.50MT. SPRINGER;30/11/2016;103723;NI;0;TORT2007;7400;;;;
101675;0;135010402;EQUIPAMENTOS - PROD;DESINCRUSTADOR RETO 3000 BPM;30/11/2016;101675;NI;0;TORT2007;7400;;;;
101712;0;135010402;EQUIPAMENTOS - PROD;DESINCRUSTADOR RETO AT 2500 PUMA.;30/11/2016;101712;NI;0;TORT2007;7430;;;;
15280;0;132010501;EQUIPAMENTOS C.P.D. - ADM;DESKTOP HP COMPAQ 6200 MT BRASIL;30/11/2016;15280;NI;0;TORT2007;1120;;;;
15332;0;132010506;EQUIPAMENTOS C.P.D. - COML.;DESKTOP HP COMPAQ 6200 MT BRASIL;30/11/2016;15332;NI;0;TORT2007;3110;;;;
12126;0;132010501;EQUIPAMENTOS C.P.D. - ADM;DISCADOR P/ MONITOR DE TEMPERATURA;30/11/2016;12126;NI;0;TORT2007;1120;;;;
101901;0;135010802;MAQUINAS E ACESSORIOS - PROD.;ENGRAXADEIRA PNEUMATICA MARCA BOZZA;30/11/2016;101901;NI;0;TORT2007;7400;;;;
102753;0;135010402;EQUIPAMENTOS - PROD;ESMERILHADEIRA ANGULAR;30/11/2016;102753;NI;0;TORT2007;7430;;;;
102618;0;135010402;EQUIPAMENTOS - PROD;ESMERILHADEIRA ANGULAR 125MMM 1552WATS;30/11/2016;102618;NI;0;TORT2007;7430;;;;
103969;0;135010402;EQUIPAMENTOS - PROD;ESMERILHADEIRA ANGULAR 125MMM PFERD;30/11/2016;103969;NI;0;TORT2007;7430;;;;
