num_bem_pat;num_seq_bem_pat;;CONCILIA«√O;;cod_cta_pat;Custo;Depreci;DescriÁ„o Conta;DescriÁ„o;Data Aquis;Data Calc;Estab;Desc. Estabelecimento;Plaqueta;LocalizaÁ„o;Centro Custo;Un Neg;Data Saldo;Plano CCusto; Valor Imobilizado ; Valor Depreciado ; Valor Amortizado ; Valor Liquido ;Quantidade
701365;48;70136548;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;ELABORACAO DE 7,50 M3 DE CONCRETO.;01/01/2008;01/01/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;297;73,57;0;223,43;1
701365;49;70136549;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;ELABORACAO DE 2,00 M3 DE CONCRETO.;01/01/2008;01/01/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;79,2;19,78;0;59,42;1
701365;5;7013655;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;DIVERSOS FERRO CA50;01/11/2007;01/11/2007;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;11006,11;2731,58;0;8274,53;1
701365;50;70136550;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 15.0 BRITA 0 SLUMP 10+-2;01/01/2008;01/01/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;888;220,45;0;667,55;1
701365;51;70136551;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 15.0 BRITA 0 SLUMP 10+-2.;01/01/2008;01/01/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1110;275,23;0;834,77;1
701365;52;70136552;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 15.0 BRITA 0 SLUMP 10+-2.;01/01/2008;01/01/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1110;275,23;0;834,77;1
701365;53;70136553;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 15.0 BRITA 0 SLUMP 10+-2.;01/01/2008;01/01/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1184;293,99;0;890,01;1
701365;54;70136554;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 15.0 BRITA 0 SLUMP 10+-2.;01/01/2008;01/01/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;888;220,45;0;667,55;1
701365;55;70136555;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 15.0 BRITA 0 SLUMP 10+-2.;01/01/2008;01/01/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1267,2;314,28;0;952,92;1
701365;56;70136556;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 15.0 BRITA 0 SLUMP 10+-2.;01/01/2008;01/01/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1188;294,97;0;893,03;1
701365;57;70136557;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 15.0 BRITA 1 SLUMP 10+-2.;01/01/2008;01/01/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1188;294,97;0;893,03;1
701365;58;70136558;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 15.0 BRITA 1 SLUMP 10+-2.;01/01/2008;01/01/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1188;294,97;0;893,03;1
701365;59;70136559;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 15.0 BRITA 1 SLUMP 10+-2.;01/01/2008;01/01/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;316,8;78,54;0;238,26;1
701365;6;7013656;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;ELABORACAO DE 7,5 M3 DE CONCRETO.;01/11/2007;01/11/2007;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;246;61,06;0;184,94;1
701365;60;70136560;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;MATERIAIS DIVERSOS UTILIZADOS.;15/01/2008;15/01/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;38000;9430,74;0;28569,26;1
701365;61;70136561;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;DIVERSOS MATERIAIS PARA CONSTRUCAO.;15/01/2008;15/01/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;22500;5583,78;0;16916,22;1
701365;62;70136562;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;ELABORACAO DE CONCRETO.;02/02/2008;02/02/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;333;82,82;0;250,18;1
701365;63;70136563;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 15.0 BRITA 0 SLUMP 10+-2;02/02/2008;02/02/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1332;330,51;0;1001,49;1
701365;64;70136564;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;Projeto e constru˛Oo de um galpOo.;01/02/2008;01/02/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;37000;9182,35;0;27817,65;1
701365;65;70136565;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;Projeto e constru˛Oo de um galpOo.;01/02/2008;01/02/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;5022;1246,43;0;3775,57;1
701365;66;70136566;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;SERVICOS P/CONSTRUCAO DO NOVO VESTIARIO;22/02/2008;22/02/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;62000;15386,84;0;46613,16;1
701365;67;70136567;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;FERRO CANTONEIRA 1 X 1/4.;13/02/2008;13/02/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;678,3;168,16;0;510,14;1
701365;68;70136568;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;GRADE PARA PISO TIPO AH-220-B EM ACO.;26/02/2008;26/02/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;2992,5;742,83;0;2249,67;1
701365;69;70136569;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;FORRO P.V.C 200 X 0,8 BRANCO.;13/02/2008;13/02/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;22176;5503,47;0;16672,53;1
701365;7;7013657;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;ELABORACAO DE 7,5 M3 DE CONCRETO;01/11/2007;01/11/2007;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;246;61,06;0;184,94;1
701365;70;70136570;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONSTRUCAO DO PREDIO DE APOIO AO CAMINH.;01/03/2008;01/03/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;12000;2978,05;0;9021,95;1
701365;71;70136571;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;PORTAS/JANELAS EM ESQUADRIAS DE ALUMINIO;01/03/2008;01/03/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;36444;9044,21;0;27399,79;1
701365;72;70136572;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;BANCO CONCRETO MODULAR MED. 1,76.;01/03/2008;01/03/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;3864;958,97;0;2905,03;1
701365;73;70136573;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;BANCO CONCRETO MODULAR MED. 1,76.;03/03/2008;03/03/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1932;479,39;0;1452,61;1
701365;74;70136574;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONJUNTO DE MESA 2,00x0,70 E BANCO RETO.;03/03/2008;03/03/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1647;408,8;0;1238,2;1
701365;75;70136575;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;BANCO DE CONCRETO MODULAR RETO COM 1,60;06/03/2008;06/03/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;200;51,2;0;148,8;1
701365;76;70136576;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONJUNTO DE MESA E BANCOS EM CONCRETO.;06/03/2008;06/03/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;658;163,18;0;494,82;1
701365;77;70136577;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONJUNTO DE MESA E BANCOS EM CONCRETO.;06/03/2008;06/03/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;403;100,09;0;302,91;1
701365;78;70136578;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONJUNTO DE MESA E BANCOS EM CONCRETO.;06/03/2008;06/03/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1098;272,43;0;825,57;1
701365;79;70136579;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONDUITE FLEX.REFORC. 1.1/4.;01/03/2008;01/03/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;388;96,33;0;291,67;1
701365;8;7013658;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;ELABORACAO DE 7,5 M3 DE CONCRETO.;01/11/2007;01/11/2007;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;246;61,06;0;184,94;1
701365;80;70136580;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;GRANITO CINZA CORUMBA.;03/03/2008;03/03/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;480;119,31;0;360,69;1
701365;81;70136581;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;SERVICOS DE ELABORACAO DE 9 M3 CONCRETO.;01/03/2008;01/03/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;333;82,82;0;250,18;1
701365;82;70136582;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 15.0 BRITA 0 SLUMP 10+-2.;01/03/2008;01/03/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1332;330,51;0;1001,49;1
701365;83;70136583;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;GRANITO CINZA CORUMBA.;18/03/2008;18/03/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1980;491,14;0;1488,86;1
701365;86;70136586;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;SERVICOS DE ELABORACAO DE CONCRETO.;01/04/2008;01/04/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;294;72,8;0;221,2;1
701365;87;70136587;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 25.0 BRITA 1 SLUMP 05+-1.;01/04/2008;01/04/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1176;292;0;884;1
701365;89;70136589;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;PISO PASTILHADO PRETO MED. 50 X 50CM.;04/04/2008;04/04/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;170,1;42,24;0;127,86;1
701365;9;7013659;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;ELABORACAO DE 8,0 M3 DE CONCRETO;01/11/2007;01/11/2007;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;262,4;64,86;0;197,54;1
701365;91;70136591;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;SERVICOS DE INSTALAAçO DE SOM DO PATIO.;04/04/2008;04/04/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;5000;1240,9;0;3759,1;1
701365;92;70136592;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CANALETAS 300 X 1000MM E=30M.;14/04/2008;14/04/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;652,75;162,32;0;490,43;1
701365;93;70136593;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;DIVERSOS MATERIAIS PARA NOVO VESTIARIO.;23/04/2008;23/04/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1321,44;327,76;0;993,68;1
701365;94;70136594;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;MATERIAIS DIVERSOS NA CONSTRUCAO VESTIA.;16/05/2008;16/05/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;50000;12408,78;0;37591,22;1
701365;95;70136595;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;SERVICOS DE CONSTRUCAO DO NOVO VESTIARIO;16/05/2008;16/05/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;24443,57;6066,14;0;18377,43;1
701365;96;70136596;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;REFORMA DOS VESTIARIOS, AMBULATORIO;28/02/2012;28/02/2012;19;Mairinque / SP;?;ADMINISTRACA;1160;0;01/08/2016;TORT2007;85118,1;6384,96;0;78733,14;1
701365;97;70136597;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;APOIO AO CAMINHONEIRO DA PLANTA DE MAIRI;20/04/2016;20/04/2016;19;Mairinque / SP;701365;ADMINISTRACA;1160;0;01/08/2016;TORT2007;13000;72,24;0;12927,76;1
701365;98;70136598;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;MATERIAL E SERVI«O PARA INSTALA«√O DE CA;18/05/2016;18/05/2016;19;Mairinque / SP;701365;ADMINISTRACA;1160;0;01/08/2016;TORT2007;17664;73,62;0;17590,38;1
701365;99;70136599;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;SERVI«O DE RESTAURA«√O DE DUAS COLUNAS D;07/07/2016;07/07/2016;19;Mairinque / SP;701365;ADMINISTRACA;1160;0;01/08/2016;TORT2007;11500;15,98;0;11484,02;1
701534;1;7015341;N/A;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;SERVICOS DE INSTALACAO E MONTAGEM PALLET;21/08/2007;21/08/2007;19;Mairinque / SP;?;MAIRINQUE;7225;0;01/08/2016;TORT2007;900;778,95;0;121,05;1
701595;0;7015950;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;VIGA CAMBARA BRUTA MED. 16CM;10/10/2007;10/10/2007;19;Mairinque / SP;?;MAIRINQUE;7231;0;01/08/2016;TORT2007;845;234,13;0;610,87;1
701595;1;7015951;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;TELHA CALHETçO 49CM X 6MT.;18/10/2007;18/10/2007;19;Mairinque / SP;?;MAIRINQUE;7231;0;01/08/2016;TORT2007;6972;1928,7;0;5043,3;1
701595;2;7015952;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 20,0 MPA BR 1 BOMBEAVEL;10/10/2007;10/10/2007;19;Mairinque / SP;?;MAIRINQUE;7231;0;01/08/2016;TORT2007;920;254,67;0;665,33;1
701595;3;7015953;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 20,0 MPA BR 1 BOMBEAVEL.;20/10/2007;20/10/2007;19;Mairinque / SP;?;MAIRINQUE;7231;0;01/08/2016;TORT2007;4600;1272,24;0;3327,76;1
701595;4;7015954;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;MATERIAIS ELETRICOS P/GALPAO MANUTENCAO;21/11/2007;21/11/2007;19;Mairinque / SP;?;MAIRINQUE;7231;0;01/08/2016;TORT2007;3795,2;1049,8;0;2745,4;1
701962;0;7019620;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;SERVICOS DE SONDAGEM DE RECONHECIMENTO.;03/04/2008;03/04/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;2900;678,42;0;2221,58;1
701962;1;7019621;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;SERVICOS DE PROJETO ESTRUTURAL  ARQUIVO;16/04/2008;16/04/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;2400;561,44;0;1838,56;1
701962;10;70196210;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 18.0 BRITA 1 SLUMP 05+-1.;01/06/2008;01/06/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1120;261,9;0;858,1;1
701962;11;70196211;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;SERVICOS DE ELABORACAO DE CONCRETO.;01/06/2008;01/06/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;280;65,45;0;214,55;1
701962;12;70196212;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;SERVICOS DE ELABORACAO DE CONCRETO.;01/06/2008;01/06/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;280;65,45;0;214,55;1
701962;13;70196213;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;SERVICOS DE ELABORACAO DE CONCRETO.;01/06/2008;01/06/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;280;65,45;0;214,55;1
701962;14;70196214;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;SERVICOS DE ELABORACAO DE CONCRETO.;01/06/2008;01/06/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;280;65,45;0;214,55;1
701962;15;70196215;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;TUBO PB DRENADO 200 X 1000MM.;01/06/2008;01/06/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;2582,5;604,14;0;1978,36;1
701962;16;70196216;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CIMENTO CPII 50 KGS.;01/06/2008;01/06/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;2241;524,29;0;1716,71;1
701962;17;70196217;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;SERVICOS DE SUB-LOCACAO DE GUINDASTES.;03/06/2008;03/06/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;6705,97;1568,83;0;5137,14;1
701962;18;70196218;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;MATERIAIS DIVERSOS UTILIZADOS P/CONSTR.;11/06/2008;11/06/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;15000;3509,59;0;11490,41;1
701962;19;70196219;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;SERVICOS DE CONSTRUCAO DO ARQUIVO MORTO;11/06/2008;11/06/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;32000;7486,92;0;24513,08;1
701962;2;7019622;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;BLOCOS 19X19X39.;27/05/2008;27/05/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1231,1;288,11;0;942,99;1
701962;20;70196220;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;MADEIRIT 220X110X14MM.;12/06/2008;12/06/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;650;152,08;0;497,92;1
701962;21;70196221;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;BLOCOS 19X19X39 2,5MPA;11/06/2008;11/06/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;797,5;186,65;0;610,85;1
701962;22;70196222;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;PAINEIS PROTENDIDO H-164.;01/07/2008;01/07/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;10024,43;2345,2;0;7679,23;1
701962;23;70196223;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;PAINEIS PROTENDIDO H-164.;01/07/2008;01/07/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;8901,6;2082,58;0;6819,02;1
701962;24;70196224;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;DIVERSOS MATERIAIS PARA CONSTRUCAO;25/07/2008;25/07/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;4591,35;1074,27;0;3517,08;1
701962;25;70196225;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;PERFIL U DOBR. 4 x 1/8 x 1,1/2.;25/07/2008;25/07/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;3851,9;901,11;0;2950,79;1
701962;26;70196226;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;MATERIAIS DIVERSOS DE CONSTRUCAO.;25/07/2008;25/07/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;22000;5147,17;0;16852,83;1
701962;27;70196227;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;SERVICOS DE CONSTRUCAO DO ARQUIVO MORTO;25/07/2008;25/07/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;25000;5849,22;0;19150,78;1
701962;28;70196228;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;SERVICOS DE TERRAPLANAGEM.;25/07/2008;25/07/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;4193,45;981,45;0;3212;1
701962;29;70196229;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;PARAFUSOS / RF 065 / RF 050 / TL 050.;01/08/2008;01/08/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;8960,31;2096,57;0;6863,74;1
701962;3;7019623;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;VERGALHAO GERDAU CA50 / TELA GERDAU.;27/05/2008;27/05/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;13162,79;3079,89;0;10082,9;1
701962;30;70196230;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;TEXTURA/MASSA CORRIDA/ACRILICO;04/08/2008;04/08/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;2770,02;648,11;0;2121,91;1
701962;31;70196231;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CIMENTO/VEDACIT/AREIA/CAL;01/08/2008;01/08/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1896,85;443,9;0;1452,95;1
701962;32;70196232;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 25.0 BRITA 1 SLUMP 10+-2;01/08/2008;01/08/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1536;359,1;0;1176,9;1
701962;33;70196233;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 25.0 BRITA 1 SLUMP 10+-2;01/08/2008;01/08/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1536;359,1;0;1176,9;1
701962;34;70196234;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 25.0 BRITA 1 SLUMP 10+-2;01/08/2008;01/08/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1536;359,1;0;1176,9;1
701962;35;70196235;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 25.0 BRITA 1 SLUMP 10+-2;01/08/2008;01/08/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;576;134,56;0;441,44;1
701962;36;70196236;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;CONCRETO FCK 25.0 BRITA 1 SLUMP 10+-2;01/08/2008;01/08/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;1536;359,1;0;1176,9;1
701962;37;70196237;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;ELABORAAçO DE CONCRETO;01/08/2008;01/08/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;384;89,98;0;294,02;1
701962;38;70196238;N/A;;135010302;1.3.5.01.03;1.3.5.02.02;EDIFICIOS - PROD.;ELABORAAAO DE CONCRETO;01/08/2008;01/08/2008;19;Mairinque / SP;?;MAIRINQUE;1160;0;01/08/2016;TORT2007;384;89,98;0;294,02;1
